hs_code,year,partner_code,hs_desc,partner_name,value_usd,weight_kg,price_usd_kg,value_next,log_return,target_year,lag1,lag2,lag3,ma3,std3,growth_lag1,log_return_lag1,price_lag1
02,2023,251,Meat and edible meat offal,France,7615.084,0,0.0,13564.074,57.72936627198922,2024,799.948,60337.045,75275.551,45470.848,39400.59289510133,851.9473765794777,225.33395705732312,0.0
02,2019,266,Meat and edible meat offal,Gabon,38064.893,0,0.0,25844.179,-38.72070219286564,2020,,,,,,,,
02,2021,266,Meat and edible meat offal,Gabon,25844.179,0,0.0,22364.196,-14.462410463322097,2022,38064.893,,,,,-32.10494772703025,-38.72070219286564,0.0
02,2022,266,Meat and edible meat offal,Gabon,22364.196,0,0.0,3212.516,-194.0406856457449,2023,25844.179,38064.893,,,8641.349740341375,-13.4652487896791,-14.462410463322097,0.0
02,2021,270,Meat and edible meat offal,Gambia,6210.613,0,0.0,7488.219,18.707138271354744,2022,,,,,,,,
02,2022,270,Meat and edible meat offal,Gambia,7488.219,0,0.0,8839.13,16.585746997427496,2023,6210.613,,,,,20.571334906876338,18.707138271354744,0.0
02,2019,276,Meat and edible meat offal,Germany,325.255,0,0.0,1678.662,164.11428364435338,2020,,,,,,,,
02,2020,276,Meat and edible meat offal,Germany,1678.662,0,0.0,6867.822,140.88499778757455,2021,325.255,,,,,416.10643956280467,164.11428364435338,0.0
02,2023,276,Meat and edible meat offal,Germany,6867.822,0,0.0,7194.848,4.65181889326278,2024,1678.662,325.255,,,957.0032674053418,309.1247672253259,140.88499778757455,0.0
02,2021,288,Meat and edible meat offal,Ghana,151919.158,0,0.0,114482.217,-28.292902320916692,2022,,,,,,,,
02,2022,288,Meat and edible meat offal,Ghana,114482.217,0,0.0,107560.071,-6.237000939163625,2023,151919.158,,,,,-24.64267278258611,-28.292902320916692,0.0
02,2023,288,Meat and edible meat offal,Ghana,107560.071,0,0.0,408111.75,133.34915424628974,2024,114482.217,151919.158,,,26471.914847980683,-6.046481437374687,-6.237000939163625,0.0
