hs_code,year,partner_code,hs_desc,partner_name,value_usd,weight_kg,price_usd_kg,value_next,log_return,target_year,lag1,lag2,lag3,ma3,std3,growth_lag1,log_return_lag1,price_lag1
02,2016,430,Meat and edible meat offal,Liberia,192914.0,0,0.0,337799.228,56.02072252524975,2017,398841.537,,,,,-51.631416965480206,-72.63196938861977,0.0
02,2017,430,Meat and edible meat offal,Liberia,337799.228,0,0.0,431434.37,24.466368262550553,2018,192914.0,398841.537,,,145612.75784574368,75.10353214385685,56.02072252524975,0.0
02,2018,430,Meat and edible meat offal,Liberia,431434.37,0,0.0,149942.651,-105.68625072965165,2019,337799.228,192914.0,398841.537,309851.5883333333,105770.22523340382,27.71916992066068,24.466368262550553,0.0
02,2019,430,Meat and edible meat offal,Liberia,149942.651,0,0.0,181648.383,19.18199625693712,2020,431434.37,337799.228,192914.0,320715.866,120174.3428072378,-65.24554800768423,-105.68625072965165,0.0
02,2020,430,Meat and edible meat offal,Liberia,181648.383,0,0.0,115150.224,-45.583528533993025,2021,149942.651,431434.37,337799.228,306392.083,143349.93384784664,21.14523905543059,19.18199625693712,0.0
02,2015,686,Meat and edible meat offal,Senegal,3397.248,0,0.0,24948.567,199.3850693571504,2016,,,,,,,,
02,2015,704,Meat and edible meat offal,Viet Nam,167315.331,0,0.0,128955.0,-26.041673527622617,2016,,,,,,,,
02,2016,704,Meat and edible meat offal,Viet Nam,128955.0,0,0.0,218559.26,52.75936842842262,2017,167315.331,,,,,-22.92696716477225,-26.041673527622617,0.0
02,2017,704,Meat and edible meat offal,Viet Nam,218559.26,0,0.0,256642.321,16.062617785526957,2018,128955.0,167315.331,,,27124.850178660537,69.48490558722035,52.75936842842262,0.0
02,2018,704,Meat and edible meat offal,Viet Nam,256642.321,0,0.0,170079.643,-41.141655285480745,2019,218559.26,128955.0,167315.331,171609.86366666667,44956.23550360618,17.424592762621902,16.062617785526957,0.0
02,2019,704,Meat and edible meat offal,Viet Nam,170079.643,0,0.0,171397.476,0.7718464688417287,2020,256642.321,218559.26,128955.0,201385.527,65553.15259318752,-33.728917998680345,-41.141655285480745,0.0
02,2016,724,Meat and edible meat offal,Spain,269337.0,0,0.0,93222.938,-106.0969576331875,2017,,,,,,,,
02,2020,724,Meat and edible meat offal,Spain,3493.791,0,0.0,14116.76,139.63753508844277,2021,93222.938,269337.0,,,124531.44750250808,-96.25221959857133,-328.4006414195912,0.0
02,2015,784,Meat and edible meat offal,United Arab Emirates,2504.653,0,0.0,1343.756,-62.268152398739915,2016,,,,,,,,
02,2017,788,Meat and edible meat offal,Tunisia,127902.97,0,0.0,220451.791,54.440710648036514,2018,,,,,,,,
02,2018,788,Meat and edible meat offal,Tunisia,220451.791,0,0.0,148544.097,-39.47971724052384,2019,127902.97,,,,,72.3586176302239,54.440710648036514,0.0
03,2015,100,"Fish and crustaceans, molluscs and other aquatic invert",Bulgaria,891984.825,0,0.0,1186336.0,28.517572455851937,2016,,,,,,,,
03,2016,100,"Fish and crustaceans, molluscs and other aquatic invert",Bulgaria,1186336.0,0,0.0,960970.693,-21.06809325146701,2017,891984.825,,,,,32.99957204989447,28.517572455851937,0.0
03,2017,100,"Fish and crustaceans, molluscs and other aquatic invert",Bulgaria,960970.693,0,0.0,1546601.028,47.58710047112281,2018,1186336.0,891984.825,,,208137.71189272817,-18.996751931999032,-21.06809325146701,0.0
03,2018,100,"Fish and crustaceans, molluscs and other aquatic invert",Bulgaria,1546601.028,0,0.0,1379903.083,-11.40463708836527,2019,960970.693,1186336.0,891984.825,1013097.1726666667,153943.27191468852,60.94153955639935,47.58710047112281,0.0
03,2019,100,"Fish and crustaceans, molluscs and other aquatic invert",Bulgaria,1379903.083,0,0.0,1379700.471,-0.0146841382393925,2020,1546601.028,960970.693,1186336.0,1231302.5736666666,295393.32571766555,-10.778341794817418,-11.40463708836527,0.0
03,2020,100,"Fish and crustaceans, molluscs and other aquatic invert",Bulgaria,1379700.471,0,0.0,1968687.048,35.55004218511744,2021,1379903.083,1546601.028,960970.693,1295824.9346666667,301732.6193642719,-0.014683060172581515,-0.0146841382393925,0.0
03,2015,112,"Fish and crustaceans, molluscs and other aquatic invert",Belarus,24264.374,0,0.0,23518.92,-3.120398044042451,2016,,,,,,,,
03,2015,12,"Fish and crustaceans, molluscs and other aquatic invert",Algeria,4415044.844,0,0.0,2783559.0,-46.12876664433973,2016,,,,,,,,
03,2016,12,"Fish and crustaceans, molluscs and other aquatic invert",Algeria,2783559.0,0,0.0,3248629.767,15.450297253291495,2017,4415044.844,,,,,-36.952871412329415,-46.12876664433973,0.0
03,2017,12,"Fish and crustaceans, molluscs and other aquatic invert",Algeria,3248629.767,0,0.0,3001416.883,-7.914882577967113,2018,2783559.0,4415044.844,,,1153634.7037022575,16.707774722935635,15.450297253291495,0.0
03,2018,12,"Fish and crustaceans, molluscs and other aquatic invert",Algeria,3001416.883,0,0.0,3492437.829,15.151553919648078,2019,3248629.767,2783559.0,4415044.844,3482411.2036666665,840492.0195281723,-7.609758628429144,-7.914882577967113,0.0
03,2019,12,"Fish and crustaceans, molluscs and other aquatic invert",Algeria,3492437.829,0,0.0,2554174.103,-31.287108666020174,2020,3001416.883,3248629.767,2783559.0,3011201.8833333333,232689.73817754528,16.359638302201155,15.151553919648078,0.0
03,2020,12,"Fish and crustaceans, molluscs and other aquatic invert",Algeria,2554174.103,0,0.0,1396512.506,-60.375086243360535,2021,3492437.829,3001416.883,3248629.767,3247494.826333333,245512.4404595852,-26.865581348620758,-31.287108666020174,0.0
03,2016,120,"Fish and crustaceans, molluscs and other aquatic invert",Cameroon,440175.0,0,0.0,64000.724,-192.8277979316822,2017,4426551.457,,,,,-90.05602884602365,-230.82037326309975,0.0
03,2018,120,"Fish and crustaceans, molluscs and other aquatic invert",Cameroon,1700105.132,0,0.0,438731.948,-135.4556740711002,2019,64000.724,440175.0,4426551.457,1643575.7270000002,2417455.73006163,2556.3842184035293,327.95509746894027,0.0
03,2019,120,"Fish and crustaceans, molluscs and other aquatic invert",Cameroon,438731.948,0,0.0,1230149.897,103.1002678646813,2020,1700105.132,64000.724,440175.0,734760.2853333332,856910.0164080524,-74.1938342669505,-135.4556740711002,0.0
03,2020,120,"Fish and crustaceans, molluscs and other aquatic invert",Cameroon,1230149.897,0,0.0,4003079.489,117.99279077315012,2021,438731.948,1700105.132,64000.724,734279.268,857158.4289025246,180.38758121166052,103.1002678646813,0.0
03,2015,124,"Fish and crustaceans, molluscs and other aquatic invert",Canada,4410007.161,0,0.0,4419451.0,0.21391669633798654,2016,,,,,,,,
03,2016,124,"Fish and crustaceans, molluscs and other aquatic invert",Canada,4419451.0,0,0.0,4759736.146,7.417675496400042,2017,4410007.161,,,,,0.2141456613385233,0.21391669633798654,0.0
03,2017,124,"Fish and crustaceans, molluscs and other aquatic invert",Canada,4759736.146,0,0.0,6752841.809,34.977118983152536,2018,4419451.0,4410007.161,,,6677.802597333763,7.699715326632194,7.417675496400042,0.0
03,2018,124,"Fish and crustaceans, molluscs and other aquatic invert",Canada,6752841.809,0,0.0,6418791.961,-5.073349309836401,2019,4759736.146,4419451.0,4410007.161,4529731.435666666,199245.88227967173,41.87428886525511,34.977118983152536,0.0
03,2019,124,"Fish and crustaceans, molluscs and other aquatic invert",Canada,6418791.961,0,0.0,4701657.261,-31.13148766399309,2020,6752841.809,4759736.146,4419451.0,5310676.318333333,1260487.791293288,-4.946803989318806,-5.073349309836401,0.0
03,2020,124,"Fish and crustaceans, molluscs and other aquatic invert",Canada,4701657.261,0,0.0,7562863.293,47.5334805659367,2021,6418791.961,6752841.809,4759736.146,5977123.305333334,1067436.6243573753,-26.751680229444347,-31.13148766399309,0.0
03,2015,140,"Fish and crustaceans, molluscs and other aquatic invert",Central African Rep.,45962.73,0,0.0,84046.0,60.35334173080581,2016,,,,,,,,
03,2016,140,"Fish and crustaceans, molluscs and other aquatic invert",Central African Rep.,84046.0,0,0.0,59546.925,-34.459961081387874,2017,45962.73,,,,,82.8568494517188,60.35334173080581,0.0
03,2017,140,"Fish and crustaceans, molluscs and other aquatic invert",Central African Rep.,59546.925,0,0.0,157797.667,97.45489665766304,2018,84046.0,45962.73,,,26928.93846675821,-29.14960259857697,-34.459961081387874,0.0
03,2018,140,"Fish and crustaceans, molluscs and other aquatic invert",Central African Rep.,157797.667,0,0.0,109887.445,-36.18570090998076,2019,59546.925,84046.0,45962.73,63185.21833333333,19300.56339223698,164.99717155839699,97.45489665766304,0.0
03,2019,140,"Fish and crustaceans, molluscs and other aquatic invert",Central African Rep.,109887.445,0,0.0,388401.729,126.25835733382694,2020,157797.667,59546.925,84046.0,100463.53066666667,51141.505265105814,-30.361806299709098,-36.18570090998076,0.0
03,2020,140,"Fish and crustaceans, molluscs and other aquatic invert",Central African Rep.,388401.729,0,0.0,785370.778,70.41157469292042,2021,109887.445,157797.667,59546.925,109077.34566666665,49130.380332183886,253.45414482973916,126.25835733382694,0.0
03,2015,152,"Fish and crustaceans, molluscs and other aquatic invert",Chile,559586.623,0,0.0,580109.0,3.601767898721211,2016,,,,,,,,
03,2016,152,"Fish and crustaceans, molluscs and other aquatic invert",Chile,580109.0,0,0.0,464611.144,-22.201521064476978,2017,559586.623,,,,,3.667417367837969,3.601767898721211,0.0
03,2017,152,"Fish and crustaceans, molluscs and other aquatic invert",Chile,464611.144,0,0.0,338532.701,-31.65801129740468,2018,580109.0,559586.623,,,14511.51194276682,-19.90968180117875,-22.201521064476978,0.0
03,2019,152,"Fish and crustaceans, molluscs and other aquatic invert",Chile,338532.701,0,0.0,291019.309,-15.123107437724997,2020,464611.144,580109.0,559586.623,534768.9223333333,61618.80707165944,-27.136336402641252,-31.65801129740468,0.0
03,2020,152,"Fish and crustaceans, molluscs and other aquatic invert",Chile,291019.309,0,0.0,315433.931,8.05596306701916,2021,338532.701,464611.144,580109.0,461084.2816666667,120826.76081097707,-14.035096715811804,-15.123107437724997,0.0
03,2015,156,"Fish and crustaceans, molluscs and other aquatic invert",China,14079858.854,0,0.0,15135546.0,7.230069103929786,2016,,,,,,,,
03,2016,156,"Fish and crustaceans, molluscs and other aquatic invert",China,15135546.0,0,0.0,5389023.891,-103.26817449135164,2017,14079858.854,,,,,7.497853188351285,7.230069103929786,0.0
03,2017,156,"Fish and crustaceans, molluscs and other aquatic invert",China,5389023.891,0,0.0,5377563.552,-0.21288720105515488,2018,15135546.0,14079858.854,,,746483.5397480726,-64.39491584248101,-103.26817449135164,0.0
03,2018,156,"Fish and crustaceans, molluscs and other aquatic invert",China,5377563.552,0,0.0,15069825.536,103.04590354426111,2019,5389023.891,15135546.0,14079858.854,11534809.581666665,5348516.631203438,-0.2126607569719473,-0.21288720105515488,0.0
